0;2206840
0;2208840
0;2210840
0;2212844
0;2214844
0;2216844
0;2218844
0;2220844
0;2222844
0;2224844
0;2226844
0;2228844
0;2230844
0;2232848
0;2234848
0;2236848
0;2238848
0;2240848
0;2242848
0;2244848
0;2246848
0;2248848
0;2250848
0;2252848
0;2254856
0;2256856
0;2258860
0;2260864
0;2262864
0;2264864
0;2266864
1;2268868
4;2270872
2;2272876
1;2274880
2;2276884
2;2278888
3;2280892
4;2282896
6;2284896
8;2286900
11;2288900
12;2290900
13;2292900
14;2294900
15;2296900
15;2298900
17;2300900
18;2302900
19;2304900
20;2306900
22;2308900
22;2310904
23;2312908
25;2314912
26;2316916
28;2318916
30;2320916
31;2322916
33;2324916
35;2326920
37;2328924
38;2330928
40;2332932
42;2334932
44;2336932
46;2338936
48;2340940
48;2342944
50;2344944
51;2346944
53;2348944
54;2350948
56;2352948
57;2354952
58;2356956
58;2358960
59;2360964
59;2362964
59;2364968
58;2366972
58;2368976
56;2370980
55;2372984
55;2374988
53;2376988
50;2378992
48;2380996
45;2383000
42;2385004
42;2387008
37;2389012
34;2391012
30;2393012
28;2395016
25;2397016
22;2399016
19;2401016
17;2403020
15;2405024
15;2407024
13;2409024
10;2411024
8;2413024
7;2415024
5;2417028
3;2419032
2;2421032
1;2423036
0;2425036
0;2427036
0;2429036
0;2431040
0;2433044
0;2435048
0;2437048
0;2439052
0;2441052
0;2443056
0;2445060
0;2447060
0;2449064
0;2451064
0;2453064
0;2455068
0;2457068
0;2459068
0;2461068
0;2463072
0;2465072
0;2467072
0;2469076
0;2471076
0;2473080
0;2475080
0;2477080
0;2479080
0;2481084
0;2483088
0;2485092
0;2487096
0;2489096
0;2491096
0;2493096
0;2495096
0;2497100
0;2499100
0;2501100
0;2503100
0;2505100
0;2507104
0;2509108
0;2511108
0;2513112
0;2515112
0;2517112
0;2519116
0;2521116
0;2523116
0;2525116
0;2527120
0;2529120
0;2531124
0;2533124
0;2535128
0;2537128
0;2539132
0;2541132
2;2543136
4;2545140
7;2547144
12;2549144
14;2551144
16;2553144
17;2555144
19;2557148
21;2559148
22;2561148
24;2563152
27;2565156
27;2567156
29;2569156
31;2571156
34;2573156
36;2575160
39;2577164
42;2579164
45;2581168
48;2583168
50;2585168
53;2587172
56;2589176
59;2591180
62;2593184
64;2595188
66;2597188
66;2599188
68;2601188
69;2603188
70;2605188
71;2607188
71;2609192
70;2611196
69;2613196
67;2615200
64;2617204
61;2619204
58;2621208
54;2623212
50;2625216
46;2627220
42;2629220
42;2631220
38;2633220
34;2635224
30;2637224
27;2639224
23;2641224
20;2643228
17;2645232
15;2647232
12;2649232
10;2651232
8;2653232
6;2655240
4;2657244
4;2659244
2;2661248
2;2663252
0;2665252
0;2667252
0;2669252
0;2671252
0;2673252
0;2675252
0;2677252
0;2679252
0;2681252
0;2683256
0;2685256
0;2687256
0;2689256
0;2691256
0;2693256
0;2695256
0;2697256
0;2699260
0;2701264
0;2703264
0;2705268
0;2707268
0;2709268
0;2711268
0;2713268
0;2715268
0;2717272
0;2719272
0;2721272
0;2723272
0;2725272
0;2727272
0;2729272
0;2731272
0;2733276
0;2735280
0;2737280
0;2739280
0;2741280
0;2743284
0;2745284
0;2747288
0;2749292
0;2751296
0;2753296
0;2755296
0;2757296
0;2759296
0;2761296
2;2763296
0;2765300
3;2767300
6;2769300
12;2771304
17;2773304
18;2775304
20;2777308
22;2779308
24;2781312
26;2783312
28;2785312
30;2787312
33;2789312
33;2791312
36;2793316
38;2795316
39;2797320
45;2799320
48;2801324
51;2803328
55;2805332
58;2807336
62;2809340
65;2811344
68;2813344
71;2815344
73;2817344
75;2819344
77;2821344
77;2823344
78;2825348
79;2827348
79;2829348
78;2831352
76;2833356
74;2835360
71;2837364
68;2839364
64;2841364
60;2843364
55;2845368
50;2847372
46;2849376
41;2851376
36;2853380
32;2855384
32;2857384
28;2859388
24;2861388
21;2863388
18;2865388
15;2867388
12;2869388
10;2871388
8;2873388
6;2875396
4;2877396
3;2879396
2;2881396
0;2883400
0;2885400
0;2887400
0;2889400
0;2891400
0;2893400
0;2895400
0;2897400
0;2899400
0;2901400
0;2903400
0;2905400
0;2907400
0;2909400
0;2911400
0;2913400
0;2915400
0;2917400
0;2919404
0;2921408
0;2923412
0;2925412
0;2927412
0;2929412
0;2931412
0;2933412
0;2935416
0;2937416
0;2939420
0;2941420
0;2943420
0;2945424
0;2947424
0;2949424
0;2951424
0;2953424
0;2955424
0;2957424
0;2959424
0;2961428
0;2963432
0;2965436
0;2967436
0;2969440
0;2971444
0;2973444
2;2975444
0;2977448
3;2979448
6;2981452
11;2983456
11;2985456
17;2987456
19;2989456
20;2991460
22;2993460
24;2995464
26;2997464
28;2999464
31;3001464
34;3003464
37;3005468
40;3007468
43;3009468
46;3011468
50;3013472
53;3015476
53;3017476
57;3019480
60;3021484
64;3023488
67;3025488
71;3027492
74;3029492
77;3031496
79;3033500
81;3035504
82;3037508
83;3039508
83;3041508
83;3043508
81;3045512
79;3047512
79;3049512
76;3051516
72;3053516
68;3055520
63;3057524
59;3059528
53;3061532
49;3063536
43;3065540
39;3067544
39;3069548
30;3071552
26;3073552
23;3075552
19;3077556
17;3079556
16;3081556
14;3083556
11;3085556
9;3087556
7;3089556
5;3091556
4;3093560
2;3095568
2;3097568
0;3099568
0;3101568
0;3103568
0;3105568
0;3107568
0;3109568
0;3111568
0;3113572
0;3115572
0;3117572
0;3119572
0;3121576
0;3123576
0;3125576
0;3127576
0;3129580
0;3131580
0;3133584
0;3135584
0;3137588
0;3139596
0;3141600
0;3143600
0;3145600
0;3147600
0;3149600
0;3151600
0;3153604
0;3155604
0;3157608
0;3159608
0;3161608
0;3163608
0;3165608
0;3167608
0;3169608
0;3171608
0;3173612
0;3175612
0;3177612
0;3179612
0;3181612
0;3183612
0;3185616
2;3187616
0;3189616
2;3191616
6;3193616
11;3195620
17;3197620
19;3199620
21;3201620
23;3203624
23;3205628
27;3207632
27;3209636
30;3211636
33;3213636
35;3215640
38;3217640
42;3219644
45;3221644
48;3223648
52;3225652
56;3227660
59;3229660
63;3231660
67;3233660
71;3235660
74;3237660
77;3239660
77;3241664
80;3243668
82;3245668
84;3247668
85;3249668
86;3251668
86;3253668
84;3255668
82;3257668
79;3259668
75;3261672
71;3263672
67;3265672
62;3267672
57;3269676
52;3271676
52;3273676
46;3275676
41;3277676
37;3279680
32;3281680
28;3283680
24;3285680
21;3287684
18;3289688
15;3291688
12;3293688
10;3295688
8;3297688
6;3299688
5;3301688
3;3303688
3;3305688
2;3307692
0;3309696
0;3311696
0;3313696
0;3315696
0;3317696
0;3319696
0;3321696
0;3323696
0;3325696
0;3327696
0;3329700
0;3331700
0;3333700
0;3335700
0;3337704
0;3339704
0;3341704
0;3343704
0;3345704
0;3347704
0;3349704
0;3351704
0;3353704
0;3355708
0;3357712
0;3359716
0;3361720
0;3363720
0;3365720
0;3367720
0;3369720
0;3371720
0;3373720
0;3375720
0;3377720
0;3379720
0;3381720
0;3383720
0;3385720
0;3387720
0;3389720
0;3391720
0;3393720
3;3395720
0;3397724
2;3399724
2;3401724
5;3403724
10;3405724
16;3407724
18;3409728
20;3411732
22;3413732
24;3415736
27;3417736
29;3419736
32;3421736
35;3423740
38;3425744
41;3427748
44;3429752
48;3431756
48;3433760
51;3435760
55;3437764
59;3439768
63;3441772
67;3443776
70;3445776
74;3447780
76;3449784
79;3451788
81;3453792
84;3455792
85;3457796
86;3459796
85;3461800
83;3463800
84;3465800
81;3467800
78;3469800
75;3471800
71;3473800
67;3475804
62;3477804
62;3479808
52;3481812
46;3483812
42;3485816
37;3487816
32;3489820
28;3491820
25;3493820
21;3495820
21;3497820
18;3499820
15;3501824
12;3503824
10;3505824
8;3507824
6;3509824
5;3511828
3;3513832
2;3515836
1;3517836
0;3519836
0;3521840
0;3523844
0;3525848
0;3527848
0;3529848
0;3531848
0;3533848
0;3535852
0;3537852
0;3539852
0;3541852
0;3543852
0;3545852
0;3547852
0;3549852
0;3551852
0;3553856
0;3555856
0;3557856
0;3559860
0;3561860
0;3563860
0;3565864
0;3567868
0;3569872
0;3571872
0;3573872
0;3575876
0;3577876
0;3579876
0;3581880
0;3583884
0;3585888
0;3587888
0;3589888
0;3591888
0;3593888
0;3595888
0;3597888
0;3599888
0;3601888
0;3603888
3;3605888
0;3607892
2;3609896
6;3611900
11;3613904
11;3615904
19;3617904
21;3619908
23;3621908
25;3623908
25;3625912
27;3627912
30;3629912
32;3631912
35;3633916
38;3635920
42;3637924
45;3639924
48;3641928
52;3643932
56;3645936
59;3647940
63;3649944
67;3651944
70;3653944
74;3655944
74;3657944
78;3659944
81;3661944
83;3663944
85;3665948
87;3667952
87;3669956
87;3671956
86;3673956
84;3675960
81;3677964
77;3679964
73;3681968
69;3683968
64;3685968
59;3687972
58;3689972
53;3691972
49;3693976
43;3695976
38;3697980
34;3699984
29;3701988
26;3703988
22;3705988
19;3707988
16;3709988
13;3711988
11;3713992
9;3715992
7;3717996
5;3720000
5;3722000
3;3724004
2;3726008
1;3728012
0;3730012
0;3732012
0;3734012
0;3736016
0;3738016
0;3740016
0;3742016
0;3744016
0;3746016
0;3748016
0;3750016
0;3752016
0;3754016
0;3756016
0;3758016
0;3760016
0;3762016
0;3764016
0;3766016
0;3768016
0;3770016
0;3772016
0;3774016
0;3776020
0;3778020
0;3780020
0;3782024
0;3784024
0;3786024
0;3788024
0;3790028
0;3792028
0;3794032
0;3796032
0;3798036
0;3800040
0;3802044
0;3804044
0;3806048
0;3808048
0;3810048
0;3812048
3;3814048
0;3816048
0;3818048
2;3820048
6;3822048
11;3824052
17;3826052
19;3828052
21;3830052
23;3832052
26;3834052
28;3836052
31;3838052
34;3840052
36;3842060
39;3844060
43;3846060
46;3848060
46;3850060
50;3852064
54;3854068
57;3856072
61;3858072
65;3860076
69;3862076
73;3864076
76;3866076
80;3868076
82;3870076
85;3872080
87;3874080
88;3876080
88;3878080
88;3880080
88;3882080
86;3884080
84;3886088
81;3888092
81;3890096
73;3892100
68;3894100
63;3896100
58;3898104
52;3900108
48;3902112
42;3904116
37;3906120
33;3908124
29;3910128
25;3912128
21;3914128
21;3916128
18;3918128
15;3920128
13;3922128
10;3924128
8;3926128
6;3928132
5;3930136
3;3932136
2;3934136
0;3936136
0;3938136
0;3940136
0;3942136
0;3944140
0;3946140
0;3948140
0;3950140
0;3952144
0;3954144
0;3956144
0;3958144
0;3960144
0;3962148
0;3964148
0;3966148
0;3968148
0;3970148
0;3972152
0;3974160
0;3976164
0;3978168
0;3980172
0;3982172
0;3984172
0;3986172
0;3988172
0;3990172
0;3992172
0;3994172
0;3996176
0;3998176
0;4000176
0;4002176
0;4004176
0;4006180
0;4008184
0;4010184
0;4012188
0;4014192
0;4016192
0;4018192
0;4020196
0;4022200
4;4024204
4;4026208
2;4028212
6;4030216
12;4032220
17;4034220
19;4036220
21;4038220
23;4040220
25;4042220
25;4044220
27;4046220
30;4048220
33;4050220
36;4052220
39;4054224
42;4056228
45;4058228
49;4060232
53;4062236
56;4064236
60;4066236
64;4068236
68;4070236
72;4072240
75;4074240
78;4076244
78;4078244
81;4080248
83;4082248
85;4084248
86;4086248
86;4088252
86;4090252
85;4092256
83;4094256
80;4096260
76;4098260
72;4100260
67;4102260
62;4104260
57;4106264
52;4108268
52;4110272
47;4112276
42;4114276
37;4116276
33;4118280
28;4120284
25;4122288
21;4124292
18;4126296
15;4128300
12;4130300
10;4132300
8;4134300
6;4136304
5;4138308
3;4140312
3;4142312
2;4144316
1;4146316
0;4148316
0;4150316
0;4152324
0;4154324
0;4156328
0;4158332
0;4160332
0;4162332
0;4164332
0;4166336
0;4168336
0;4170340
0;4172340
0;4174340
0;4176340
0;4178340
0;4180340
0;4182340
0;4184340
0;4186340
0;4188340
0;4190340
0;4192344
0;4194344
0;4196348
0;4198352
0;4200356
0;4202360
0;4204360
0;4206360
0;4208360
0;4210360
0;4212360
0;4214360
0;4216360
0;4218360
0;4220360
0;4222360
0;4224360
0;4226360
0;4228360
0;4230360
4;4232360
0;4234364
3;4236364
3;4238364
6;4240364
13;4242364
17;4244368
20;4246372
22;4248372
24;4250376
26;4252380
29;4254380
31;4256380
34;4258380
36;4260384
40;4262388
43;4264392
47;4266392
50;4268392
50;4270396
54;4272400
58;4274404
62;4276408
65;4278412
70;4280412
73;4282412
77;4284420
79;4286424
83;4288428
85;4290432
87;4292432
88;4294432
88;4296432
88;4298432
87;4300432
84;4302436
84;4304436
81;4306436
78;4308436
74;4310440
69;4312440
64;4314440
59;4316440
53;4318444
48;4320444
43;4322448
38;4324448
34;4326452
29;4328460
26;4330460
22;4332460
19;4334460
19;4336460
16;4338460
13;4340460
11;4342460
9;4344460
7;4346460
5;4348464
3;4350468
2;4352468
1;4354472
0;4356472
0;4358472
0;4360472
0;4362472
0;4364472
0;4366472
0;4368472
0;4370472
0;4372476
0;4374476
0;4376476
0;4378476
0;4380480
0;4382484
0;4384484
0;4386484
0;4388484
0;4390484
0;4392484
0;4394484
0;4396484
0;4398488
0;4400488
0;4402488
0;4404488
0;4406488
0;4408488
0;4410492
0;4412496
0;4414496
0;4416500
0;4418500
0;4420500
0;4422500
0;4424504
0;4426504
0;4428504
0;4430504
0;4432504
0;4434504
0;4436504
0;4438504
0;4440504
3;4442504
0;4444504
2;4446504
6;4448508
11;4450512
17;4452512
19;4454516
21;4456516
23;4458516
25;4460516
28;4462520
28;4464520
31;4466520
33;4468520
36;4470524
39;4472528
43;4474532
46;4476536
49;4478540
53;4480544
57;4482548
61;4484548
65;4486552
69;4488552
73;4490552
76;4492552
79;4494556
79;4496556
82;4498560
84;4500560
86;4502560
87;4504564
87;4506564
87;4508568
85;4510572
83;4512572
80;4514576
76;4516576
72;4518576
67;4520576
62;4522576
57;4524580
52;4526584
52;4528588
46;4530588
42;4532592
37;4534592
32;4536596
28;4538596
24;4540596
20;4542596
17;4544596
15;4546596
12;4548600
10;4550604
8;4552604
6;4554604
4;4556608
3;4558612
3;4560612
1;4562612
0;4564612
0;4566612
0;4568612
0;4570612
0;4572612
0;4574612
0;4576616
0;4578616
0;4580616
0;4582620
0;4584620
0;4586620
0;4588624
0;4590624
0;4592628
0;4594628
0;4596628
0;4598632
0;4600632
0;4602632
0;4604632
0;4606632
0;4608632
0;4610632
0;4612632
0;4614636
0;4616636
0;4618640
0;4620640
0;4622640
0;4624640
0;4626640
0;4628640
0;4630640
0;4632640
0;4634640
0;4636640
0;4638644
0;4640644
0;4642644
0;4644644
0;4646644
0;4648644
4;4650644
0;4652648
2;4654648
3;4656648
6;4658648
13;4660648
17;4662648
20;4664648
21;4666648
23;4668648
25;4670648
28;4672648
31;4674648
33;4676648
36;4678648
39;4680652
42;4682652
45;4684652
46;4686656
49;4688660
53;4690664
57;4692668
60;4694672
64;4696676
68;4698680
71;4700680
75;4702680
78;4704680
81;4706680
81;4708680
84;4710680
86;4712680
86;4714680
85;4716680
85;4718680
84;4720680
81;4722684
78;4724688
74;4726692
70;4728696
65;4730696
60;4732700
55;4734704
50;4736708
45;4738712
40;4740716
35;4742716
31;4744720
27;4746720
23;4748720
20;4750724
20;4752724
17;4754724
14;4756728
12;4758728
10;4760728
8;4762728
6;4764728
4;4766736
2;4768736
1;4770736
0;4772736
0;4774736
0;4776736
0;4778736
0;4780736
0;4782736
0;4784736
0;4786736
0;4788736
0;4790740
0;4792740
0;4794740
