0;60
0;2068
0;4072
0;6076
0;8080
0;10080
0;12080
0;14084
0;16088
0;18088
0;20088
0;22092
0;24096
0;26096
0;28100
0;30100
0;32104
0;34108
0;36108
0;38108
0;40112
0;42112
0;44116
0;46116
0;48116
0;50116
0;52120
0;54120
0;56124
0;58128
0;60132
0;62136
0;64140
0;66144
0;68144
0;70144
0;72148
0;74152
0;76156
0;78156
0;80156
0;82156
0;84156
0;86156
0;88160
0;90160
0;92168
0;94168
0;96168
0;98168
0;100172
0;102172
0;104176
0;106176
0;108176
0;110176
0;112180
0;114180
0;116180
0;118180
0;120180
0;122180
0;124184
0;126184
0;128184
0;130184
0;132184
0;134188
0;136196
0;138196
0;140196
0;142196
0;144196
0;146196
0;148200
0;150200
0;152204
0;154204
0;156204
0;158204
0;160208
0;162212
0;164216
0;166216
0;168216
0;170216
0;172216
0;174216
0;176216
0;178220
0;180220
0;182220
0;184224
0;186224
0;188228
0;190228
0;192228
0;194232
0;196236
0;198240
0;200244
0;202248
0;204248
0;206252
0;208256
0;210260
0;212260
0;214264
0;216268
0;218272
0;220272
0;222272
0;224276
0;226276
0;228280
0;230280
0;232280
0;234284
0;236288
0;238288
0;240288
0;242292
0;244292
0;246292
0;248292
0;250292
0;252292
0;254296
0;256300
0;258304
0;260304
0;262308
0;264308
0;266312
0;268312
0;270312
0;272312
0;274312
0;276316
0;278320
0;280320
0;282324
0;284324
0;286324
0;288328
0;290332
0;292332
0;294336
0;296336
0;298336
0;300336
0;302336
0;304336
0;306336
0;308336
0;310336
0;312336
0;314336
0;316336
0;318336
0;320336
0;322340
0;324340
0;326344
0;328344
0;330344
0;332344
0;334348
0;336348
0;338352
0;340352
0;342352
0;344352
0;346352
0;348356
0;350360
0;352364
0;354368
0;356368
0;358368
0;360368
0;362368
0;364372
0;366372
0;368372
0;370372
0;372376
0;374376
0;376380
0;378380
0;380380
0;382380
0;384384
0;386384
0;388384
0;390388
0;392388
0;394392
0;396396
0;398396
0;400400
0;402400
0;404400
0;406400
0;408404
0;410404
0;412404
0;414408
0;416412
0;418412
0;420416
0;422416
0;424416
0;426420
0;428420
0;430420
0;432424
0;434428
0;436432
0;438436
0;440440
0;442440
0;444444
0;446448
0;448448
0;450448
0;452448
0;454448
0;456448
0;458452
0;460456
0;462460
0;464464
0;466464
0;468468
0;470468
0;472472
0;474472
0;476472
0;478472
0;480472
0;482476
0;484480
0;486480
0;488480
0;490480
0;492484
0;494488
0;496488
0;498488
0;500488
0;502492
0;504492
0;506496
0;508496
0;510500
0;512500
0;514504
0;516504
0;518508
0;520508
0;522512
0;524512
0;526512
0;528516
0;530520
0;532520
0;534520
0;536520
0;538520
0;540520
0;542520
0;544524
0;546524
0;548524
0;550524
0;552528
0;554528
0;556532
0;558532
0;560536
0;562536
0;564536
0;566540
0;568544
0;570544
0;572548
0;574548
0;576552
0;578552
0;580552
0;582552
0;584552
0;586556
0;588560
0;590564
0;592568
0;594568
0;596568
0;598568
0;600572
0;602572
0;604576
0;606576
0;608580
0;610580
0;612584
0;614584
0;616588
0;618588
0;620588
0;622588
0;624588
0;626592
0;628596
0;630596
0;632596
0;634596
0;636600
0;638600
0;640600
0;642600
0;644604
0;646604
0;648604
0;650604
0;652604
0;654604
0;656608
0;658608
0;660608
0;662608
0;664612
0;666612
0;668612
0;670612
0;672612
0;674612
0;676612
0;678612
0;680616
0;682620
0;684620
0;686620
0;688620
0;690620
0;692620
0;694620
0;696624
0;698628
0;700628
0;702628
0;704628
0;706632
0;708632
0;710636
0;712636
0;714640
0;716640
0;718640
0;720640
0;722640
0;724640
0;726640
0;728640
0;730640
0;732644
0;734648
0;736652
0;738652
0;740652
0;742656
0;744660
0;746664
0;748664
0;750664
0;752668
0;754672
0;756672
0;758672
0;760672
0;762672
0;764676
0;766676
0;768676
0;770680
0;772684
0;774688
0;776692
0;778692
0;780696
0;782696
0;784700
0;786700
0;788700
0;790704
0;792704
0;794704
0;796708
0;798712
0;800716
0;802716
0;804720
0;806720
0;808724
0;810724
0;812724
0;814724
0;816728
0;818732
0;820732
0;822732
0;824732
0;826736
0;828740
0;830744
0;832744
0;834744
0;836748
0;838752
0;840756
0;842764
0;844764
0;846768
0;848772
0;850772
0;852772
0;854772
0;856772
0;858772
0;860772
0;862772
0;864772
0;866772
0;868776
0;870776
0;872776
0;874776
0;876780
0;878780
0;880780
0;882780
0;884780
0;886788
0;888788
0;890792
0;892792
0;894792
0;896792
0;898796
0;900796
0;902796
0;904796
0;906800
0;908800
0;910800
0;912800
0;914804
0;916804
0;918804
0;920804
0;922804
0;924808
0;926812
0;928812
0;930812
0;932816
0;934816
0;936816
0;938816
0;940816
0;942820
0;944824
0;946824
0;948824
0;950824
0;952824
0;954828
0;956828
0;958828
0;960828
0;962832
0;964832
0;966836
0;968836
0;970836
0;972836
0;974836
0;976840
0;978840
0;980844
0;982848
0;984848
0;986848
0;988848
0;990848
0;992852
0;994856
0;996856
0;998856
0;1000860
0;1002860
0;1004860
0;1006860
0;1008860
0;1010860
0;1012860
0;1014860
0;1016860
0;1018864
0;1020864
0;1022868
0;1024868
0;1026868
0;1028872
0;1030872
0;1032876
0;1034876
0;1036880
0;1038880
0;1040880
0;1042880
0;1044884
0;1046888
0;1048888
0;1050888
0;1052888
0;1054888
0;1056888
0;1058888
0;1060892
0;1062896
0;1064900
0;1066904
0;1068904
0;1070904
0;1072904
0;1074904
0;1076904
0;1078904
0;1080904
0;1082904
0;1084908
0;1086912
0;1088912
0;1090916
0;1092916
0;1094916
0;1096916
0;1098916
0;1100916
0;1102916
0;1104916
0;1106920
0;1108920
0;1110924
0;1112924
0;1114928
0;1116928
0;1118928
0;1120928
0;1122928
0;1124928
0;1126928
0;1128932
0;1130932
0;1132936
0;1134936
0;1136936
0;1138936
0;1140936
0;1142936
0;1144936
0;1146936
0;1148944
0;1150948
0;1152952
0;1154956
0;1156956
0;1158956
0;1160956
0;1162956
0;1164956
0;1166956
0;1168956
0;1170956
0;1172956
0;1174956
0;1176960
0;1178960
0;1180960
0;1182964
0;1184964
0;1186964
0;1188968
0;1190968
0;1192976
0;1194976
0;1196980
0;1198980
0;1200984
0;1202984
0;1204984
0;1206984
0;1208984
0;1210984
0;1212984
0;1214984
0;1216984
0;1218984
0;1220984
0;1222984
0;1224984
0;1226984
0;1228984
0;1230984
0;1232984
0;1234988
0;1236988
0;1238992
0;1240996
0;1243000
0;1245000
0;1247000
0;1249000
0;1251000
0;1253000
0;1255000
0;1257000
0;1259000
0;1261000
0;1263000
0;1265004
0;1267004
0;1269008
0;1271008
0;1273008
0;1275008
0;1277008
0;1279008
0;1281008
0;1283012
0;1285012
0;1287016
0;1289020
0;1291020
0;1293020
0;1295020
0;1297024
